Buchungsnummer	Kontonummer	Kontobezeichnung	Belegdatum	Belegnummer	Buchungstext	Kostentr‰ger	Kostenstelle	Steuerschl¸ssel	Gegenkonto	Sollbetrag EUR	Habenbetrag EUR	USt-Konto	USt-%	SPLIT1
677	02105	Privat Reisen	13.09.17	629	1.50% AUSLANDSEINSATZENTGELT				01710	-0,78			0,00	
678	02105	Privat Reisen	13.09.17	630	1.50% AUSLANDSEINSATZENTGELT				01710	-4,21			0,00	
679	02105	Privat Reisen	13.09.17	631	CORONA HOTEL CORONA 400				01710	-125,98			0,00	
680	02105	Privat Reisen	13.09.17	632	1.50% AUSLANDSEINSATZENTGELT				01710	-0,11			0,00	
1.132	02105	Privat Reisen	13.09.17	627	<Storno> CORONA HOTEL CORONA 400				01710	280,54			0,00	
1.133	02105	Privat Reisen	13.09.17	627	CORONA HOTEL CORONA 400				01710	280,54			0,00	
1.148	02105	Privat Reisen	13.09.17	312	<Storno> Auszahlung .BANK OF AMERICA NA//NEW YORK/US/3 2017-09-11T13:27:18 KFN 1				01700	260,45			0,00	
1.228	02105	Privat Reisen	13.09.17	631	<Storno> CORONA HOTEL CORONA 400				01710	125,98			0,00	
1.229	02105	Privat Reisen	13.09.17	631	CORONA HOTEL CORONA 400				01710	125,98			0,00	
1.495	02105	Privat Reisen	13.09.17	316	Kartenzahlung CHA - SOUTH-FIRST DA//NEW YORK/US/3 2017-09-11T13:44:40 KFN 1 VJ				01700	19,30			0,00	
1.540	02105	Privat Reisen	13.09.17	630	<Storno> 1.50% AUSLANDSEINSATZENTGELT				01710	4,21			0,00	
1.609	02105	Privat Reisen	13.09.17	314	Kartenzahlung CHA - SOUTH-FIRST DA//NEW YORK/US/3 2017-09-11T11:16:37 KFN 1 VJ				01700	5,02			0,00	
1.610	02105	Privat Reisen	13.09.17	632	<Storno> 1.50% AUSLANDSEINSATZENTGELT				01710	0,11			0,00	
1.611	02105	Privat Reisen	13.09.17	632	1.50% AUSLANDSEINSATZENTGELT				01710	0,11			0,00	
1.623	02105	Privat Reisen	13.09.17	628	<Storno> JFK TVM*JFK04-JAMAICA C NEW YORK 400				01710	7,14			0,00	
1.624	02105	Privat Reisen	13.09.17	628	JFK TVM*JFK04-JAMAICA C NEW YORK 400				01710	7,14			0,00	
1.652	02105	Privat Reisen	13.09.17	1051	Kartenzahlung WELLS FARGO BANK N.A//SOUTH SAN FR/ 2017-09-10T13:04:00 KFN 1 VJ				01700	13,55			0,00	
1.743	02105	Privat Reisen	13.09.17	626	<Storno> 1.50% AUSLANDSEINSATZENTGELT				01710	1,89			0,00	
1.744	02105	Privat Reisen	13.09.17	626	1.50% AUSLANDSEINSATZENTGELT				01710	1,89			0,00	
1.759	02105	Privat Reisen	13.09.17	629	<Storno> 1.50% AUSLANDSEINSATZENTGELT				01710	0,78			0,00	
1.760	02105	Privat Reisen	13.09.17	629	1.50% AUSLANDSEINSATZENTGELT				01710	0,78			0,00	
2.012	02105	Privat Reisen	13.09.17	633	BLUE FIN TIME SQ NEW YORK 400				01710	52,29			0,00	
2.016	02105	Privat Reisen	13.09.17	313	Kartenzahlung WELLS FARGO BANK N.A//SOUTH SAN FR/ 2017-09-10T13:06:00 KFN 1 VJ				01700	25,70			0,00	
2.036	02105	Privat Reisen	13.09.17	630	1.50% AUSLANDSEINSATZENTGELT				01710	4,21			0,00	
358	02105	Privat Reisen	14.09.17	310	Kartenzahlung CHA - SOUTH-FIRST DA//NEW YORK/US/3 2017-09-11T20:03:24 KFN 1 VJ				01700	-5,01			0,00	
671	02105	Privat Reisen	14.09.17	623	1.50% AUSLANDSEINSATZENTGELT				01710	-0,13			0,00	
672	02105	Privat Reisen	14.09.17	624	1.50% AUSLANDSEINSATZENTGELT				01710	-0,25			0,00	
1.497	02105	Privat Reisen	14.09.17	311	Kartenzahlung CHA - SOUTH-FIRST DA//NEW YORK/US/3 2017-09-11T21:13:00 KFN 1 VJ				01700	19,23			0,00	
1.542	02105	Privat Reisen	14.09.17	622	PP*HOPHOPHOSPI NEW YORK 400				01710	-16,73			0,00	
1.543	02105	Privat Reisen	14.09.17	622	<Storno> PP*HOPHOPHOSPI NEW YORK 400				01710	16,73			0,00	
1.544	02105	Privat Reisen	14.09.17	622	PP*HOPHOPHOSPI NEW YORK 400				01710	16,73			0,00	
1.634	02105	Privat Reisen	14.09.17	623	<Storno> 1.50% AUSLANDSEINSATZENTGELT				01710	0,13			0,00	
1.635	02105	Privat Reisen	14.09.17	623	1.50% AUSLANDSEINSATZENTGELT				01710	0,13			0,00	
1.701	02105	Privat Reisen	14.09.17	310	<Storno> Kartenzahlung CHA - SOUTH-FIRST DA//NEW YORK/US/3 2017-09-11T20:03:24 K				01700	5,01			0,00	
1.702	02105	Privat Reisen	14.09.17	310	Kartenzahlung CHA - SOUTH-FIRST DA//NEW YORK/US/3 2017-09-11T20:03:24 KFN 1 VJ				01700	5,01			0,00	
1.704	02105	Privat Reisen	14.09.17	625	GUGGENHEIM MUSEUM NEW YORK 400				01710	8,36			0,00	
1.721	02105	Privat Reisen	14.09.17	624	<Storno> 1.50% AUSLANDSEINSATZENTGELT				01710	0,25			0,00	
1.722	02105	Privat Reisen	14.09.17	624	1.50% AUSLANDSEINSATZENTGELT				01710	0,25			0,00	
2.009	02105	Privat Reisen	14.09.17	625	<Storno> GUGGENHEIM MUSEUM NEW YORK 400				01710	-8,36			0,00	
2.010	02105	Privat Reisen	14.09.17	625	GUGGENHEIM MUSEUM NEW YORK 400				01710	8,36			0,00	
662	02105	Privat Reisen	15.09.17	614	1.50% AUSLANDSEINSATZENTGELT				01710	-0,04			0,00	
664	02105	Privat Reisen	15.09.17	616	WOW AIR INFL REYKJAVIK 024				01710	-2,77			0,00	
665	02105	Privat Reisen	15.09.17	617	1.50% AUSLANDSEINSATZENTGELT				01710	-0,32			0,00	
666	02105	Privat Reisen	15.09.17	618	WOW AIR Reykjavik 006				01710	-67,38			0,00	
667	02105	Privat Reisen	15.09.17	619	1.50% AUSLANDSEINSATZENTGELT				01710	-1,01			0,00	
669	02105	Privat Reisen	15.09.17	621	1.50% AUSLANDSEINSATZENTGELT				01710	-0,21			0,00	
945	02105	Privat Reisen	15.09.17	618	<Storno> WOW AIR Reykjavik 006				01710	67,38			0,00	
946	02105	Privat Reisen	15.09.17	618	WOW AIR Reykjavik 006				01710	67,38			0,00	
1.369	02105	Privat Reisen	15.09.17	614	<Storno> 1.50% AUSLANDSEINSATZENTGELT				01710	0,04			0,00	
1.370	02105	Privat Reisen	15.09.17	614	1.50% AUSLANDSEINSATZENTGELT				01710	0,04			0,00	
1.564	02105	Privat Reisen	15.09.17	619	<Storno> 1.50% AUSLANDSEINSATZENTGELT				01710	1,01			0,00	
1.565	02105	Privat Reisen	15.09.17	619	1.50% AUSLANDSEINSATZENTGELT				01710	1,01			0,00	
1.614	02105	Privat Reisen	15.09.17	621	<Storno> 1.50% AUSLANDSEINSATZENTGELT				01710	0,21			0,00	
1.615	02105	Privat Reisen	15.09.17	621	1.50% AUSLANDSEINSATZENTGELT				01710	0,21			0,00	
1.670	02105	Privat Reisen	15.09.17	305	Kartenzahlung CHA - SOUTH-FIRST DA//NEW YORK/US/3 2017-09-13T12:24:18 KFN 1 VJ				01700	10,92			0,00	
1.725	02105	Privat Reisen	15.09.17	616	<Storno> WOW AIR INFL REYKJAVIK 024				01710	2,77			0,00	
1.726	02105	Privat Reisen	15.09.17	616	WOW AIR INFL REYKJAVIK 024				01710	2,77			0,00	
1.757	02105	Privat Reisen	15.09.17	617	<Storno> 1.50% AUSLANDSEINSATZENTGELT				01710	0,32			0,00	
1.758	02105	Privat Reisen	15.09.17	617	1.50% AUSLANDSEINSATZENTGELT				01710	0,32			0,00	
2.054	02105	Privat Reisen	15.09.17	615	NEWARK AIRPORT EXPRESS 8778949155 400				01710	14,32			0,00	
2.055	02105	Privat Reisen	15.09.17	1176	NEWARK AIRPORT EXPRESS 8778949155 400				01710	14,32			0,00	
2.056	02105	Privat Reisen	15.09.17	1176	<Storno> NEWARK AIRPORT EXPRESS 8778949155 400				01710	-14,32			0,00	
2.062	02105	Privat Reisen	15.09.17	620	UNUSUAL TIMES EWR NEWARK 400				01710	21,06			0,00	
220	02105	Privat Reisen	18.09.17	173	PAYPAL *BRAVOFLY SA 35314369001 006				01710		481,40		0,00	
221	02105	Privat Reisen	18.09.17	174	PAYPAL *GOEURO 35314369001 006				01710	80,75			0,00	
283	02105	Privat Reisen	18.09.17	235	Kartenzahlung MUSEUM FUER MODERNE//FRANKFURT/DE 2017-09-15T10:23:06 KFN 1 VJ 20				01700	-12,00			0,00	
1.596	02105	Privat Reisen	18.09.17	235	<Storno> Kartenzahlung MUSEUM FUER MODERNE//FRANKFURT/DE 2017-09-15T10:23:06 KFN				01700	12,00			0,00	
1.597	02105	Privat Reisen	18.09.17	235	Kartenzahlung MUSEUM FUER MODERNE//FRANKFURT/DE 2017-09-15T10:23:06 KFN 1 VJ 20				01700	12,00			0,00	
571	02105	Privat Reisen	29.09.17	523	HERTZ TOLL CHARGE-ATS 8774114300 400				01710	-38,51			0,00	
572	02105	Privat Reisen	29.09.17	524	1.50% AUSLANDSEINSATZENTGELT				01710	-0,58			0,00	
1.311	02105	Privat Reisen	29.09.17	523	<Storno> HERTZ TOLL CHARGE-ATS 8774114300 400				01710	38,51			0,00	
1.312	02105	Privat Reisen	29.09.17	523	HERTZ TOLL CHARGE-ATS 8774114300 400				01710	38,51			0,00	
1.733	02105	Privat Reisen	29.09.17	524	<Storno> 1.50% AUSLANDSEINSATZENTGELT				01710	0,58			0,00	
1.734	02105	Privat Reisen	29.09.17	524	1.50% AUSLANDSEINSATZENTGELT				01710	0,58			0,00	
1.897	02105	Privat Reisen	01.10.17	1088	Change Group London Ltd Leicester Square				01600	31,35			0,00	
1.953	02105	Privat Reisen	01.10.17	1144	Charge Group, London Ltd, Leicester Square, 37/38 Coventry Street, London, Gro·				01600	31,37			0,00	
2.052	02105	Privat Reisen	01.10.17	1150	The pride of London				01600	26,16			0,00	
223	02105	Privat Reisen	02.10.17	176	102761-E9K9U Central Park Hotel				01710	178,36			0,00	
570	02105	Privat Reisen	02.10.17	522	EUROTUNNEL 8365 4258365 62COQUELLES 001				01710	-153,00			0,00	
1.182	02105	Privat Reisen	02.10.17	522	<Storno> EUROTUNNEL 8365 4258365 62COQUELLES 001				01710	153,00			0,00	
1.183	02105	Privat Reisen	02.10.17	522	EUROTUNNEL 8365 4258365 62COQUELLES 001				01710	153,00			0,00	
275	02105	Privat Reisen	03.10.17	227	Kartenzahlung Q-PARK LTD//LEEDS/GB/2 2017-10-01T18:10:44 KFN 1 Original 40,00GB				01700	-46,94			0,00	
276	02105	Privat Reisen	03.10.17	228	Kartenzahlung BUCKINGHAM PALACE ADM//LONDON/GB/2 2017-10-01T12:45:04 KFN 1 Orig				01700	-27,63			0,00	
313	02105	Privat Reisen	03.10.17	265	Kartenzahlung THE ADMIRALTY//LONDON WC2N/GB/2 2017-10-01T18:02:09 KFN 1 Origina				01700	-25,21			0,00	
314	02105	Privat Reisen	03.10.17	266	Kartenzahlung THE PRIDE OF PADDINGTO//LONDON W2/ 2017-10-01T22:08:16 KFN 1 Orig				01700	-31,22			0,00	
753	02105	Privat Reisen	03.10.17	228	<Storno> Kartenzahlung BUCKINGHAM PALACE ADM//LONDON/GB/2 2017-10-01T12:45:04 KF				01700	27,63			0,00	
754	02105	Privat Reisen	03.10.17	673	Kartenzahlung BUCKINGHAM PALACE ADM//LONDON/GB/2 2017-10-01T12:45:04 KFN 1 Orig				01700	27,63			0,00	
1.237	02105	Privat Reisen	03.10.17	227	<Storno> Kartenzahlung Q-PARK LTD//LEEDS/GB/2 2017-10-01T18:10:44 KFN 1 Original				01700	46,94			0,00	
1.238	02105	Privat Reisen	03.10.17	227	Kartenzahlung Q-PARK LTD//LEEDS/GB/2 2017-10-01T18:10:44 KFN 1 Original 40,00GB				01700	46,94			0,00	
1.393	02105	Privat Reisen	03.10.17	266	<Storno> Kartenzahlung THE PRIDE OF PADDINGTO//LONDON W2/ 2017-10-01T22:08:16 KF				01700	31,22			0,00	
1.394	02105	Privat Reisen	03.10.17	266	Kartenzahlung THE PRIDE OF PADDINGTO//LONDON W2/ 2017-10-01T22:08:16 KFN 1 Orig				01700	31,22			0,00	
1.444	02105	Privat Reisen	03.10.17	265	<Storno> Kartenzahlung THE ADMIRALTY//LONDON WC2N/GB/2 2017-10-01T18:02:09 KFN 1				01700	25,21			0,00	
1.445	02105	Privat Reisen	03.10.17	265	Kartenzahlung THE ADMIRALTY//LONDON WC2N/GB/2 2017-10-01T18:02:09 KFN 1 Origina				01700	25,21			0,00	
306	02105	Privat Reisen	04.10.17	258	Kartenzahlung TOWER BRIDGE TICKET OF//LONDON SE1/ 2017-10-02T15:30:42 KFN 1 Ori				01700	-10,36			0,00	
307	02105	Privat Reisen	04.10.17	259	Kartenzahlung London City Tour LTD//London/GB/2 2017-10-02T12:16:55 KFN 1 VJ 20				01700	-18,46			0,00	
308	02105	Privat Reisen	04.10.17	260	Kartenzahlung HMS BELFAST ADMISS//LONDON/GB/2 2017-10-02T16:39:00 KFN 1 VJ 2012				01700	-19,59			0,00	
309	02105	Privat Reisen	04.10.17	261	Kartenzahlung TOWER HOTEL//LONDON/GB/2 2017-10-02T14:48:00 KFN 1 VJ 2012 Origin				01700	-13,37			0,00	
310	02105	Privat Reisen	04.10.17	262	Kartenzahlung ROYAL EAGLE HOTEL//LONDON/GB/2 2017-10-01T19:34:00 KFN 1 VJ 2012				01700	-35,42			0,00	
311	02105	Privat Reisen	04.10.17	263	Kartenzahlung TOWER OF LONDON//LONDON EC3N/GB/2 2017-10-02T13:14:00 KFN 1 VJ 20				01700	-33,15			0,00	
312	02105	Privat Reisen	04.10.17	264	Kartenzahlung ALBION//020 7583 0227/GB/2 2017-10-02T21:18:00 KFN 1 VJ 2012 Orig				01700	-11,00			0,00	
568	02105	Privat Reisen	04.10.17	520	1.50% AUSLANDSEINSATZENTGELT				01710	-0,27			0,00	
569	02105	Privat Reisen	04.10.17	521	ST PAULS CATHEDRAL LONDON EC4M 006				01710	-18,18			0,00	
1.353	02105	Privat Reisen	04.10.17	262	<Storno> Kartenzahlung ROYAL EAGLE HOTEL//LONDON/GB/2 2017-10-01T19:34:00 KFN 1 				01700	35,42			0,00	
1.354	02105	Privat Reisen	04.10.17	262	Kartenzahlung ROYAL EAGLE HOTEL//LONDON/GB/2 2017-10-01T19:34:00 KFN 1 VJ 2012				01700	35,42			0,00	
1.361	02105	Privat Reisen	04.10.17	263	<Storno> Kartenzahlung TOWER OF LONDON//LONDON EC3N/GB/2 2017-10-02T13:14:00 KFN				01700	33,15			0,00	
1.362	02105	Privat Reisen	04.10.17	263	Kartenzahlung TOWER OF LONDON//LONDON EC3N/GB/2 2017-10-02T13:14:00 KFN 1 VJ 20				01700	33,15			0,00	
1.492	02105	Privat Reisen	04.10.17	260	<Storno> Kartenzahlung HMS BELFAST ADMISS//LONDON/GB/2 2017-10-02T16:39:00 KFN 1				01700	19,59			0,00	
1.493	02105	Privat Reisen	04.10.17	260	Kartenzahlung HMS BELFAST ADMISS//LONDON/GB/2 2017-10-02T16:39:00 KFN 1 VJ 2012				01700	19,59			0,00	
1.508	02105	Privat Reisen	04.10.17	259	<Storno> Kartenzahlung London City Tour LTD//London/GB/2 2017-10-02T12:16:55 KFN				01700	18,46			0,00	
1.509	02105	Privat Reisen	04.10.17	259	Kartenzahlung London City Tour LTD//London/GB/2 2017-10-02T12:16:55 KFN 1 VJ 20				01700	18,46			0,00	
1.516	02105	Privat Reisen	04.10.17	521	<Storno> ST PAULS CATHEDRAL LONDON EC4M 006				01710	18,18			0,00	
1.517	02105	Privat Reisen	04.10.17	521	ST PAULS CATHEDRAL LONDON EC4M 006				01710	18,18			0,00	
1.518	02105	Privat Reisen	04.10.17	258	<Storno> Kartenzahlung TOWER BRIDGE TICKET OF//LONDON SE1/ 2017-10-02T15:30:42 K				01700	10,36			0,00	
1.519	02105	Privat Reisen	04.10.17	258	Kartenzahlung TOWER BRIDGE TICKET OF//LONDON SE1/ 2017-10-02T15:30:42 KFN 1 Ori				01700	10,36			0,00	
1.534	02105	Privat Reisen	04.10.17	261	<Storno> Kartenzahlung TOWER HOTEL//LONDON/GB/2 2017-10-02T14:48:00 KFN 1 VJ 201				01700	13,37			0,00	
1.535	02105	Privat Reisen	04.10.17	261	Kartenzahlung TOWER HOTEL//LONDON/GB/2 2017-10-02T14:48:00 KFN 1 VJ 2012 Origin				01700	13,37			0,00	
1.657	02105	Privat Reisen	04.10.17	264	<Storno> Kartenzahlung ALBION//020 7583 0227/GB/2 2017-10-02T21:18:00 KFN 1 VJ 2				01700	11,00			0,00	
1.658	02105	Privat Reisen	04.10.17	264	Kartenzahlung ALBION//020 7583 0227/GB/2 2017-10-02T21:18:00 KFN 1 VJ 2012 Orig				01700	11,00			0,00	
1.729	02105	Privat Reisen	04.10.17	520	<Storno> 1.50% AUSLANDSEINSATZENTGELT				01710	0,27			0,00	
1.730	02105	Privat Reisen	04.10.17	520	1.50% AUSLANDSEINSATZENTGELT				01710	0,27			0,00	
2.040	02105	Privat Reisen	04.10.17	257	Kartenzahlung EXPRESSO BAR//LONDON WC2H/GB/2 2017-10-01T09:23:37 KFN 1 Original				01700	10,09			0,00	
2.528	02105	Privat Reisen	04.10.17	1477	Kartenzahlung TOWER BRIDGE TICKET OF//LONDON SE1/ 2017-10-02T15:30:42 KFN 1 Orig				01700	10,36			0,00	
303	02105	Privat Reisen	05.10.17	255	Kartenzahlung NCP LIMITED//VINTRY THAMES/GB/2 2017-10-03T12:24:08 KFN 1 Origina				01700	-35,42			0,00	
304	02105	Privat Reisen	05.10.17	256	Kartenzahlung EUROTUNNEL CHECKIN//FOLKESTONE/GB/2 2017-10-03T14:45:11 KFN 1 Ori				01700	-192,97			0,00	
1.176	02105	Privat Reisen	05.10.17	256	<Storno> Kartenzahlung EUROTUNNEL CHECKIN//FOLKESTONE/GB/2 2017-10-03T14:45:11 K				01700	192,97			0,00	
1.177	02105	Privat Reisen	05.10.17	256	Kartenzahlung EUROTUNNEL CHECKIN//FOLKESTONE/GB/2 2017-10-03T14:45:11 KFN 1 Ori				01700	192,97			0,00	
1.355	02105	Privat Reisen	05.10.17	255	<Storno> Kartenzahlung NCP LIMITED//VINTRY THAMES/GB/2 2017-10-03T12:24:08 KFN 1				01700	35,42			0,00	
1.356	02105	Privat Reisen	05.10.17	255	Kartenzahlung NCP LIMITED//VINTRY THAMES/GB/2 2017-10-03T12:24:08 KFN 1 Origina				01700	35,42			0,00	
2.135	02105	Privat Reisen	05.10.17	254	Kartenzahlung SHELL DEPTFORD//DEPTFORD/GB/2 2017-10-03T13:09:40 KFN 1 VJ 2012 O				01700	85,85			0,00	
2.470	02105	Privat Reisen	05.10.17	1425	Kartenzahlung NCP LIMITED//VINTRY THAMES/GB/2 2017-10-03T12:24:08 KFN 1 Original				01700		35,42		0,00	
289	02105	Privat Reisen	27.10.17	241	Kartenzahlung FLUGHAFEN MUENCHEN GMBH GIR 6912847 2017-10-26T17:19:44 KFN 1 VJ				01700	-15,00			0,00	
1.588	02105	Privat Reisen	27.10.17	241	<Storno> Kartenzahlung FLUGHAFEN MUENCHEN GMBH GIR 6912847 2017-10-26T17:19:44 K				01700	15,00			0,00	
2.139	02105	Privat Reisen	07.11.17	225	Euro Parking Collection pic ESSEDEFFXXX DE61512202000062690005 Queen Street Pla				01700	152,88			0,00	
327	02105	Privat Reisen	05.12.17	279	DB Vertrieb GmbH PBNKDEFFXXX DE02100100100152517108 100011950181 End-to-End-Ref				01700	-62,00			0,00	
985	02105	Privat Reisen	05.12.17	279	<Storno> DB Vertrieb GmbH PBNKDEFFXXX DE02100100100152517108 100011950181 End-to				01700	62,00			0,00	
986	02105	Privat Reisen	05.12.17	279	DB Vertrieb GmbH PBNKDEFFXXX DE02100100100152517108 100011950181 End-to-End-Ref				01700	62,00			0,00	
2.148	02105	Privat Reisen	05.12.17	279	<Storno> DB Vertrieb GmbH PBNKDEFFXXX DE02100100100152517108 100011950181 End-to				01700	-62,00			0,00	
2.103	02105	Privat Reisen	09.12.17	1125	One World Observatory, NY				01600	37,00			0,00	
323	02105	Privat Reisen	11.12.17	275	Kartenzahlung STADTW. M‹NCHEN, M-BƒDER//Muenchen/ 2017-12-08T19:07:11 KFN 1 VJ				01700	-8,40			0,00	
1.695	02105	Privat Reisen	11.12.17	275	<Storno> Kartenzahlung STADTW. M‹NCHEN, M-BƒDER//Muenchen/ 2017-12-08T19:07:11 K				01700	8,40			0,00	
1.696	02105	Privat Reisen	11.12.17	275	Kartenzahlung STADTW. M‹NCHEN, M-BƒDER//Muenchen/ 2017-12-08T19:07:11 KFN 1 VJ				01700	8,40			0,00	
232	02105	Privat Reisen	27.12.17	183	OPODO LTD LONDON 006				01710	174,95			0,00	
257	02105	Privat Reisen	27.12.17	209	Auszahlung PT BANK RAKYAT INDON//BAL/ID/3 2017-12-25T11:29:54 KFN 1 VJ 2012 Ori				01700	-18,60			0,00	
258	02105	Privat Reisen	27.12.17	210	Auszahlung BANK NEGARA INDONESI//DENPASAR/ID/3 2017-12-25T19:39:03 KFN 1 VJ 201				01700	-163,78			0,00	
259	02105	Privat Reisen	27.12.17	211	Auszahlung PT BANK MANDIRI PERS//DENPASAR M/ 2017-12-25T15:39:19 KFN 1 VJ 2012				01700	-31,23			0,00	
260	02105	Privat Reisen	27.12.17	212	Auszahlung BANK CENTRAL ASIA//KUTA/ID/3 2017-12-25T09:57:59 KFN 1 VJ 2012 Origi				01700	-12,29			0,00	
583	02105	Privat Reisen	27.12.17	535	PT BALI PRASARANA 1 MBL BADUNG - BAL700				01710	-22,09			0,00	
584	02105	Privat Reisen	27.12.17	536	GOLDSBOROUGH APARTME PYRMONT 800				01710	-1.650,92			0,00	
585	02105	Privat Reisen	27.12.17	537	ABFLUG DIREKT REISEN GMBHMUENCHEN-FLU000				01710	-1.169,00			0,00	
586	02105	Privat Reisen	27.12.17	538	OPODO LTD LONDON 006				01710	-281,69			0,00	
587	02105	Privat Reisen	27.12.17	539	OPODO LTD LONDON 006				01710	-143,59			0,00	
588	02105	Privat Reisen	27.12.17	540	1.50% AUSLANDSEINSATZENTGELT				01710	-24,76			0,00	
589	02105	Privat Reisen	27.12.17	541	CHINA SOUTHE7845970139612GUANG ZHOU 006				01710	-1.162,62			0,00	
590	02105	Privat Reisen	27.12.17	542	OPODO LTD LONDON 006				01710	-174,69			0,00	
591	02105	Privat Reisen	27.12.17	543	Thai Airway 2175970140213Germany 000				01710	-1.186,50			0,00	
593	02105	Privat Reisen	27.12.17	545	1.50% AUSLANDSEINSATZENTGELT				01710	-0,33			0,00	
727	02105	Privat Reisen	27.12.17	212	<Storno> Auszahlung BANK CENTRAL ASIA//KUTA/ID/3 2017-12-25T09:57:59 KFN 1 VJ 20				01700	12,29			0,00	
771	02105	Privat Reisen	27.12.17	210	<Storno> Auszahlung BANK NEGARA INDONESI//DENPASAR/ID/3 2017-12-25T19:39:03 KFN 				01700	163,78			0,00	
772	02105	Privat Reisen	27.12.17	682	Auszahlung BANK NEGARA INDONESI//DENPASAR/ID/3 2017-12-25T19:39:03 KFN 1 VJ 201				01700	163,78			0,00	
781	02105	Privat Reisen	27.12.17	209	<Storno> Auszahlung PT BANK RAKYAT INDON//BAL/ID/3 2017-12-25T11:29:54 KFN 1 VJ 				01700	18,60			0,00	
782	02105	Privat Reisen	27.12.17	687	Auszahlung PT BANK RAKYAT INDON//BAL/ID/3 2017-12-25T11:29:54 KFN 1 VJ 2012 Ori				01700	18,60			0,00	
783	02105	Privat Reisen	27.12.17	211	<Storno> Auszahlung PT BANK MANDIRI PERS//DENPASAR M/ 2017-12-25T15:39:19 KFN 1 				01700	31,23			0,00	
784	02105	Privat Reisen	27.12.17	688	Auszahlung PT BANK MANDIRI PERS//DENPASAR M/ 2017-12-25T15:39:19 KFN 1 VJ 2012				01700	31,23			0,00	
809	02105	Privat Reisen	27.12.17	536	<Storno> GOLDSBOROUGH APARTME PYRMONT 800				01710	1.650,92			0,00	
810	02105	Privat Reisen	27.12.17	536	GOLDSBOROUGH APARTME PYRMONT 800				01710	1.650,92			0,00	
905	02105	Privat Reisen	27.12.17	543	<Storno> Thai Airway 2175970140213Germany 000				01710	1.186,50			0,00	
906	02105	Privat Reisen	27.12.17	543	Thai Airway 2175970140213Germany 000				01710	1.186,50			0,00	
915	02105	Privat Reisen	27.12.17	537	<Storno> ABFLUG DIREKT REISEN GMBHMUENCHEN-FLU000				01710	1.169,00			0,00	
916	02105	Privat Reisen	27.12.17	537	ABFLUG DIREKT REISEN GMBHMUENCHEN-FLU000				01710	1.169,00			0,00	
917	02105	Privat Reisen	27.12.17	541	<Storno> CHINA SOUTHE7845970139612GUANG ZHOU 006				01710	1.162,62			0,00	
918	02105	Privat Reisen	27.12.17	541	CHINA SOUTHE7845970139612GUANG ZHOU 006				01710	1.162,62			0,00	
931	02105	Privat Reisen	27.12.17	538	<Storno> OPODO LTD LONDON 006				01710	281,69			0,00	
932	02105	Privat Reisen	27.12.17	538	OPODO LTD LONDON 006				01710	281,69			0,00	
1.180	02105	Privat Reisen	27.12.17	542	<Storno> OPODO LTD LONDON 006				01710	174,69			0,00	
1.181	02105	Privat Reisen	27.12.17	542	OPODO LTD LONDON 006				01710	174,69			0,00	
1.204	02105	Privat Reisen	27.12.17	539	<Storno> OPODO LTD LONDON 006				01710	143,59			0,00	
1.205	02105	Privat Reisen	27.12.17	539	OPODO LTD LONDON 006				01710	143,59			0,00	
1.458	02105	Privat Reisen	27.12.17	540	<Storno> 1.50% AUSLANDSEINSATZENTGELT				01710	24,76			0,00	
1.459	02105	Privat Reisen	27.12.17	540	1.50% AUSLANDSEINSATZENTGELT				01710	24,76			0,00	
1.476	02105	Privat Reisen	27.12.17	535	<Storno> PT BALI PRASARANA 1 MBL BADUNG - BAL700				01710	22,09			0,00	
1.477	02105	Privat Reisen	27.12.17	535	PT BALI PRASARANA 1 MBL BADUNG - BAL700				01710	22,09			0,00	
1.765	02105	Privat Reisen	27.12.17	545	<Storno> 1.50% AUSLANDSEINSATZENTGELT				01710	0,33			0,00	
1.766	02105	Privat Reisen	27.12.17	545	1.50% AUSLANDSEINSATZENTGELT				01710	0,33			0,00	
2.080	02105	Privat Reisen	27.12.17	183	<Storno> OPODO LTD LONDON 006				01710	-174,95			0,00	
2.081	02105	Privat Reisen	27.12.17	183	OPODO LTD LONDON 006				01710		174,69		0,00	
2.084	02105	Privat Reisen	27.12.17	687	<Storno> Auszahlung PT BANK RAKYAT INDON//BAL/ID/3 2017-12-25T11:29:54 KFN 1 VJ 				01700	-18,60			0,00	
2.086	02105	Privat Reisen	27.12.17	682	<Storno> Auszahlung BANK NEGARA INDONESI//DENPASAR/ID/3 2017-12-25T19:39:03 KFN 				01700	-163,78			0,00	
2.097	02105	Privat Reisen	27.12.17	688	<Storno> Auszahlung PT BANK MANDIRI PERS//DENPASAR M/ 2017-12-25T15:39:19 KFN 1 				01700	-31,23			0,00	
256	02105	Privat Reisen	28.12.17	208	Auszahlung BANK CENTRAL ASIA//KUTA/ID/3 2017-12-26T10:35:13 KFN 1 VJ 2012 Origi				01700	-37,43			0,00	
658	02105	Privat Reisen	28.12.17	610	1.50% AUSLANDSEINSATZENTGELT				01710	-1,91			0,00	
659	02105	Privat Reisen	28.12.17	611	DISCOVERY KARTIKA PLZ H BADUNG 700				01710	-127,38			0,00	
660	02105	Privat Reisen	28.12.17	612	1.50% AUSLANDSEINSATZENTGELT				01710	-0,09			0,00	
661	02105	Privat Reisen	28.12.17	613	PRADA BINTANG BEER BADUNG 700				01710	-6,29			0,00	
