Buchungsnummer	Kontonummer	Kontobezeichnung	Belegdatum	Belegnummer	Buchungstext	Kostenträger 	Kostenstelle 	Gegenkonto	Sollbetrag EUR	Habenbetrag EUR	USt-Konto	USt-%	SPLIT
687	06642	Eingeschränkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	03.04.20	509	OLB JAMYS BURGER BEDANKT SIE BE//Frankf2020-04-02T13:14:04 KFN 1 VJ 2012 K			01700	8,32		01406	19,00	
702	06642	Eingeschränkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	14.04.20	523	OLB JAMYS BURGER BEDANKT SIE BE//Frankf2020-04-11T12:25:55 KFN 1 VJ 2012 K			01700	9,90			0,00	
704	06642	Eingeschränkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	14.04.20	525	OLB ALLDRINK FRANKFURT//FRANKFURT/DE 2020-04-11T12:05:19 KFN 1 VJ 2012 Kar			01700	12,39			0,00	
766	06642	Eingeschränkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	14.04.20	523	<Storno> OLB JAMYS BURGER BEDANKT SIE BE//Frankf2020-04-11T12:25:55 KFN 1 VJ 201			01700	-9,90			0,00	
767	06642	Eingeschränkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	14.04.20	577	OLB JAMYS BURGER BEDANKT SIE BE//Frankf2020-04-11T12:25:55 KFN 1 VJ 2012 K	Frankfurt		01700	9,25		01401	7,00	
782	06642	Eingeschränkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	14.04.20	525	<Storno> OLB ALLDRINK FRANKFURT//FRANKFURT/DE 2020-04-11T12:05:19 KFN 1 VJ 2012 			01700	-12,39			0,00	
783	06642	Eingeschränkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	14.04.20	589	OLB ALLDRINK FRANKFURT//FRANKFURT/DE 2020-04-11T12:05:19 KFN 1 VJ 2012 Kar	Frankfurt		01700	10,41		01406	19,00	
722	06642	Eingeschränkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	22.04.20	543	OLB WIENER FEINBAECKER HEBERER//FRANKFU2020-04-21T17:00:31 KFN 1 VJ 2012 K	Frankfurt		01700	6,55			0,00	
724	06642	Eingeschränkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	22.04.20	545	OLB JAMYS BURGER BEDANKT SIE BE//Frankf2020-04-21T17:40:28 KFN 1 VJ 2012 K	Frankfurt		01700	9,90			0,00	
764	06642	Eingeschränkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	22.04.20	545	<Storno> OLB JAMYS BURGER BEDANKT SIE BE//Frankf2020-04-21T17:40:28 KFN 1 VJ 201	Frankfurt		01700	-9,90			0,00	
765	06642	Eingeschränkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	22.04.20	576	OLB JAMYS BURGER BEDANKT SIE BE//Frankf2020-04-21T17:40:28 KFN 1 VJ 2012 K	Frankfurt		01700	9,25		01401	7,00	
768	06642	Eingeschränkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	22.04.20	543	<Storno> OLB WIENER FEINBAECKER HEBERER//FRANKFU2020-04-21T17:00:31 KFN 1 VJ 201	Frankfurt		01700	-6,55			0,00	
769	06642	Eingeschränkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	22.04.20	578	OLB WIENER FEINBAECKER HEBERER//FRANKFU2020-04-21T17:00:31 KFN 1 VJ 2012 K	Frankfurt		01700	1,85		01406	19,00	
769	06642	Eingeschränkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil)	22.04.20	578	OLB WIENER FEINBAECKER HEBERER//FRANKFU2020-04-21T17:00:31 KFN 1 VJ 2012 K	Frankfurt		01700	4,07		01401	7,00	
424	06670	Reisekosten Unternehmer	11.02.20	320	OLB H4 HOTEL FRANKFURT MESSE GIR 6927592020-02-11T01:11:34 KFN 1 VJ 2012 K			01700	13,70			0,00	
426	06670	Reisekosten Unternehmer	11.02.20	320	<Storno> OLB H4 HOTEL FRANKFURT MESSE GIR 6927592020-02-11T01:11:34 KFN 1 VJ 201			01700	-13,70			0,00	
428	06670	Reisekosten Unternehmer	11.02.20	321	OLB H4 HOTEL FRANKFURT MESSE GIR 6927592020-02-11T01:11:34 KFN 1 VJ 2012 K			01700	11,51		01406	19,00	
99	06673	Reisekosten Unternehmer, Fahrtkosten	03.01.20	91	Berlin AB			01600	2,44		01406	19,00	
95	06673	Reisekosten Unternehmer, Fahrtkosten	05.01.20	88	Frankfurt RMV			01600	4,50		01406	19,00	
324	06673	Reisekosten Unternehmer, Fahrtkosten	06.01.20	272	OLB RIEM ARCADEN//MUENCHEN/DE 2020-01-04T15:40:46 KFN 1 VJ 2012 Kartenzahl	M-R 7408		01700	7,06		01406	19,00	
106	06673	Reisekosten Unternehmer, Fahrtkosten	07.01.20	97	OLB FRAPORT AG//FRANKFURT/DE 2020-01-06T10:23:42 KFN 1 VJ 2012 Kartenzahlu	M-R 7408		01700	38,66		01406	19,00	
97	06673	Reisekosten Unternehmer, Fahrtkosten	17.01.20	89	OLB DB AUTOMAT /BERLIN GESUNDBRUNNEN/DE2020-01-16T02:54:19 KFN 1 VJ 2012 K			01700	80,59		01406	19,00	
225	06673	Reisekosten Unternehmer, Fahrtkosten	17.01.20	16	OLB DB AUTOMAT//ISMANING/DE 2020.01.16T11.23.53 Folgenr.000 Verfalld.2022.	DB		01740	6,97		01406	19,00	
226	06673	Reisekosten Unternehmer, Fahrtkosten	17.01.20	16	<Storno> OLB DB AUTOMAT//ISMANING/DE 2020.01.16T11.23.53 Folgenr.000 Verfalld.20	DB		01740	-6,97		01406	19,00	
227	06673	Reisekosten Unternehmer, Fahrtkosten	17.01.20	191	OLB DB AUTOMAT//ISMANING/DE 2020.01.16T11.23.53 Folgenr.000 Verfalld.2022.	DB		01740	6,97		01406	19,00	
98	06673	Reisekosten Unternehmer, Fahrtkosten	19.01.20	90	MVG Einzelfahrt			01600	3,08		01401	7,00	
142	06673	Reisekosten Unternehmer, Fahrtkosten	19.01.20	90	<Storno> MVG Einzelfahrt			01600	-3,08		01401	7,00	
143	06673	Reisekosten Unternehmer, Fahrtkosten	19.01.20	90	MVG Einzelfahrt			01600	2,77		01406	19,00	
94	06673	Reisekosten Unternehmer, Fahrtkosten	22.01.20	87	Berlin, Christ-Str. 22	M-R 7408		01600	0,42		01406	19,00	
229	06673	Reisekosten Unternehmer, Fahrtkosten	22.01.20	192	OLB NR8676167015 BERLINKAUFUMSATZ19.01124903ARN74987500020331986604839			01740	37,81		01406	19,00	
103	06673	Reisekosten Unternehmer, Fahrtkosten	23.01.20	95	Parkhaus Hauptwache Frankfurt, Niddastr	M-R 7408		01600	12,61		01406	19,00	
231	06673	Reisekosten Unternehmer, Fahrtkosten	23.01.20	193	OLB NR8676167015 BERLINKAUFUMSATZ19.01113730ARN74987500020342932755856			01740	19,32		01406	19,00	
76	06673	Reisekosten Unternehmer, Fahrtkosten	27.01.20	74	OLB FLUGHAFEN MUENCHEN GMBH GIR 69131772020-01-25T23:53:05 KFN 1 VJ 2012 K	M-R 7408		01700	16,82		01401	7,00	
84	06673	Reisekosten Unternehmer, Fahrtkosten	27.01.20	74	<Storno> OLB FLUGHAFEN MUENCHEN GMBH GIR 69131772020-01-25T23:53:05 KFN 1 VJ 201	M-R 7408		01700	-16,82		01401	7,00	
85	06673	Reisekosten Unternehmer, Fahrtkosten	27.01.20	82	OLB FLUGHAFEN MUENCHEN GMBH GIR 69131772020-01-25T23:53:05 KFN 1 VJ 2012 K	M-R 7408		01700	15,13		01406	19,00	
101	06673	Reisekosten Unternehmer, Fahrtkosten	27.01.20	93	Rieger City München	M-R 7408		01600	10,08		01406	19,00	
150	06673	Reisekosten Unternehmer, Fahrtkosten	27.01.20	93	<Storno> Rieger City München	M-R 7408		01600	-10,08		01406	19,00	
62	06673	Reisekosten Unternehmer, Fahrtkosten	28.01.20	60	OLB PARKGARAGE RIEGER CITY//Muenchen/DE2020.01.27T21.05.47 Folgenr.000 Ver	M-R 7408		01740	11,21		01401	7,00	
86	06673	Reisekosten Unternehmer, Fahrtkosten	28.01.20	60	<Storno> OLB PARKGARAGE RIEGER CITY//Muenchen/DE2020.01.27T21.05.47 Folgenr.000 	M-R 7408		01740	-11,21		01401	7,00	
87	06673	Reisekosten Unternehmer, Fahrtkosten	28.01.20	83	OLB PARKGARAGE RIEGER CITY//Muenchen/DE2020.01.27T21.05.47 Folgenr.000 Ver	M-R 7408		01740	10,08		01406	19,00	
104	06673	Reisekosten Unternehmer, Fahrtkosten	29.01.20	96	Parkhaus Olympia Einkaufszentrum	M-R 7408		01600	1,26		01406	19,00	
102	06673	Reisekosten Unternehmer, Fahrtkosten	02.02.20	94	Rieger City München	M-R 7408		01600	16,81		01406	19,00	
151	06673	Reisekosten Unternehmer, Fahrtkosten	02.02.20	94	<Storno> Rieger City München	M-R 7408		01600	-16,81		01406	19,00	
132	06673	Reisekosten Unternehmer, Fahrtkosten	03.02.20	117	OLB PARKGARAGE RIEGER CITY//Muenchen/DE2020.02.02T18.49.33 Folgenr.000 Ver	M-R 7408		01740	18,69		01401	7,00	
148	06673	Reisekosten Unternehmer, Fahrtkosten	03.02.20	117	<Storno> OLB PARKGARAGE RIEGER CITY//Muenchen/DE2020.02.02T18.49.33 Folgenr.000 	M-R 7408		01740	-18,69		01401	7,00	
149	06673	Reisekosten Unternehmer, Fahrtkosten	03.02.20	123	OLB PARKGARAGE RIEGER CITY//Muenchen/DE2020.02.02T18.49.33 Folgenr.000 Ver	M-R 7408		01740	16,81		01406	19,00	
165	06673	Reisekosten Unternehmer, Fahrtkosten	05.02.20	134	OLB PARKGARAGE RIEGER CITY//Muenchen/DE2020-02-04T14:49:03 KFN 1 VJ 2012 K	M-R 7408		01700	16,82		01401	7,00	
166	06673	Reisekosten Unternehmer, Fahrtkosten	05.02.20	135	OLB RIEM ARCADEN//MUENCHEN/DE 2020-02-03T20:16:26 KFN 1 VJ 2012 Kartenzahl	M-R 7408		01700	4,11		01401	7,00	
435	06673	Reisekosten Unternehmer, Fahrtkosten	05.02.20	135	<Storno> OLB RIEM ARCADEN//MUENCHEN/DE 2020-02-03T20:16:26 KFN 1 VJ 2012 Kartenz	M-R 7408		01700	-4,11		01401	7,00	
437	06673	Reisekosten Unternehmer, Fahrtkosten	05.02.20	325	OLB RIEM ARCADEN//MUENCHEN/DE 2020-02-03T20:16:26 KFN 1 VJ 2012 Kartenzahl	M-R 7408		01700	3,70		01406	19,00	
441	06673	Reisekosten Unternehmer, Fahrtkosten	05.02.20	134	<Storno> OLB PARKGARAGE RIEGER CITY//Muenchen/DE2020-02-04T14:49:03 KFN 1 VJ 201	M-R 7408		01700	-16,82		01401	7,00	
447	06673	Reisekosten Unternehmer, Fahrtkosten	05.02.20	330	OLB PARKGARAGE RIEGER CITY//Muenchen/DE2020-02-04T14:49:03 KFN 1 VJ 2012 K	M-R 7408		01700	15,13		01406	19,00	
171	06673	Reisekosten Unternehmer, Fahrtkosten	07.02.20	140	OLB PARKGARAGE RIEGER CITY//Muenchen/DE2020-02-06T21:55:26 KFN 1 VJ 2012 K	M-R 7408		01700	18,69		01401	7,00	
305	06673	Reisekosten Unternehmer, Fahrtkosten	07.02.20	261	Riem Arcaden	M-R 7408		01600	1,01		01406	19,00	
439	06673	Reisekosten Unternehmer, Fahrtkosten	07.02.20	140	<Storno> OLB PARKGARAGE RIEGER CITY//Muenchen/DE2020-02-06T21:55:26 KFN 1 VJ 201	M-R 7408		01700	-18,69		01401	7,00	
440	06673	Reisekosten Unternehmer, Fahrtkosten	07.02.20	327	OLB PARKGARAGE RIEGER CITY//Muenchen/DE2020-02-06T21:55:26 KFN 1 VJ 2012 K	M-R 7408		01700	16,81		01406	19,00	
172	06673	Reisekosten Unternehmer, Fahrtkosten	10.02.20	141	OLB TOTAL Service Station//AUE/DE 2020-02-08T22:06:25 KFN 1 VJ 2012 Karten	M-R 7408		01700	10,30		01401	7,00	
175	06673	Reisekosten Unternehmer, Fahrtkosten	10.02.20	144	OLB OIL TANKSTELLEN GMBH COKG sagt Dank2020-02-08T21:41:29 KFN1 VJ 2012 Ka	M-R 7408		01700	51,93		01401	7,00	
399	06673	Reisekosten Unternehmer, Fahrtkosten	10.02.20	141	<Storno> OLB TOTAL Service Station//AUE/DE 2020-02-08T22:06:25 KFN 1 VJ 2012 Kar	M-R 7408		01700	-10,30		01401	7,00	
405	06673	Reisekosten Unternehmer, Fahrtkosten	10.02.20	144	<Storno> OLB OIL TANKSTELLEN GMBH COKG sagt Dank2020-02-08T21:41:29 KFN1 VJ 2012	M-R 7408		01700	-51,93		01401	7,00	
406	06673	Reisekosten Unternehmer, Fahrtkosten	10.02.20	311	OLB OIL TANKSTELLEN GMBH COKG sagt Dank2020-02-08T21:41:29 KFN1 VJ 2012 Ka	M-R 7408		01700	46,70		01406	19,00	
411	06673	Reisekosten Unternehmer, Fahrtkosten	10.02.20	311	<Storno> OLB OIL TANKSTELLEN GMBH COKG sagt Dank2020-02-08T21:41:29 KFN1 VJ 2012	M-R 7408		01700	-46,70		01406	19,00	
309	06673	Reisekosten Unternehmer, Fahrtkosten	11.02.20	265	Frankfurt RMV	RMV		01600	4,50		01406	19,00	
180	06673	Reisekosten Unternehmer, Fahrtkosten	12.02.20	149	OLB RIEM ARCADEN//MUENCHEN/DE 2020-02-10T20:40:15 KFN 1 VJ 2012 Kartenzahl	M-R 7408		01700	4,11		01401	7,00	
436	06673	Reisekosten Unternehmer, Fahrtkosten	12.02.20	149	<Storno> OLB RIEM ARCADEN//MUENCHEN/DE 2020-02-10T20:40:15 KFN 1 VJ 2012 Kartenz	M-R 7408		01700	-4,11		01401	7,00	
438	06673	Reisekosten Unternehmer, Fahrtkosten	12.02.20	326	OLB RIEM ARCADEN//MUENCHEN/DE 2020-02-10T20:40:15 KFN 1 VJ 2012 Kartenzahl	M-R 7408		01700	3,70		01406	19,00	
314	06673	Reisekosten Unternehmer, Fahrtkosten	13.02.20	153	OLB H4 HOTEL FRANKFURT MESSE GIR 6927592020-02-12T11:14:32 KFN 1 VJ 2012 K	M-R 7408		01700	12,61		01406	19,00	
315	06673	Reisekosten Unternehmer, Fahrtkosten	13.02.20	153	<Storno> OLB H4 HOTEL FRANKFURT MESSE GIR 6927592020-02-12T11:14:32 KFN 1 VJ 201	M-R 7408		01700	-12,61		01406	19,00	
316	06673	Reisekosten Unternehmer, Fahrtkosten	13.02.20	268	OLB H4 HOTEL FRANKFURT MESSE GIR 6927592020-02-12T11:14:32 KFN 1 VJ 2012 K	M-R 7408	Lagardere	01700	12,61		01406	19,00	
306	06673	Reisekosten Unternehmer, Fahrtkosten	15.02.20	262	Interparking, World Port Center Rotterdam, Wilhelminakade 901, 7072 Rotterdam	M-R 7408		01600	13,28		01406	19,00	
307	06673	Reisekosten Unternehmer, Fahrtkosten	16.02.20	263	Apcoa Parking	M-R 7408		01600	20,17		01406	19,00	
291	06673	Reisekosten Unternehmer, Fahrtkosten	17.02.20	250	Pollux GmbH & Co. KG, OEZ München, Hanauer Straße 80993 München	M-R 7408		01600	1,26		01406	19,00	
432	06673	Reisekosten Unternehmer, Fahrtkosten	17.02.20	323	OLB NR8676167015 AMSTERDAM NLKAUFUMSATZ13.02134406ARN742084700440000060823	M-R 7408		01740	4,20		01406	19,00	
430	06673	Reisekosten Unternehmer, Fahrtkosten	18.02.20	322	OLB NR8676167015 AMSTERDAM NLKAUFUMSATZ15.02110553ARN742084700460000045160	M-R 7408		01740	10,50		01406	19,00	
433	06673	Reisekosten Unternehmer, Fahrtkosten	18.02.20	322	<Storno> OLB NR8676167015 AMSTERDAM NLKAUFUMSATZ15.02110553ARN742084700460000045	M-R 7408		01740	-10,50		01406	19,00	
434	06673	Reisekosten Unternehmer, Fahrtkosten	18.02.20	324	OLB NR8676167015 AMSTERDAM NLKAUFUMSATZ15.02110553ARN742084700460000045160	M-R 7408		01740	10,50		01406	19,00	
207	06673	Reisekosten Unternehmer, Fahrtkosten	19.02.20	176	OLB POLLUX GRUNDSTUECKSGESELLS//HAMBURG2020-02-16T02:20:18 KFN 1 VJ 2012 K	M-R 7408		01700	14,02		01401	7,00	
208	06673	Reisekosten Unternehmer, Fahrtkosten	19.02.20	177	OLB POLLUX GRUNDSTUECKSGESELLS//HAMBURG2020-02-13T00:24:48 KFN 1 VJ 2012 K	M-R 7408		01700	25,23		01401	7,00	
401	06673	Reisekosten Unternehmer, Fahrtkosten	19.02.20	176	<Storno> OLB POLLUX GRUNDSTUECKSGESELLS//HAMBURG2020-02-16T02:20:18 KFN 1 VJ 201	M-R 7408		01700	-14,02		01401	7,00	
402	06673	Reisekosten Unternehmer, Fahrtkosten	19.02.20	309	OLB POLLUX GRUNDSTUECKSGESELLS//HAMBURG2020-02-16T02:20:18 KFN 1 VJ 2012 K	M-R 7408		01700	12,61		01406	19,00	
403	06673	Reisekosten Unternehmer, Fahrtkosten	19.02.20	177	<Storno> OLB POLLUX GRUNDSTUECKSGESELLS//HAMBURG2020-02-13T00:24:48 KFN 1 VJ 201	M-R 7408		01700	-25,23		01401	7,00	
404	06673	Reisekosten Unternehmer, Fahrtkosten	19.02.20	310	OLB POLLUX GRUNDSTUECKSGESELLS//HAMBURG2020-02-13T00:24:48 KFN 1 VJ 2012 K	M-R 7408		01700	22,69		01406	19,00	
418	06673	Reisekosten Unternehmer, Fahrtkosten	21.02.20	317	OLB Ibis Wien City//Wien/AT/1 2020-02-18T23:46:24 KFN 1 VJ 2012 Kartenzahl	M-R 7408		01700	10,92		01406	19,00	
342	06673	Reisekosten Unternehmer, Fahrtkosten	24.02.20	281	OLB Orient Occident//Wien/AT/1 2020-02-20T16:51:24 KFN 1 VJ 2012 Kartenzah	M-R 7408		01700	7,06		01406	19,00	
345	06673	Reisekosten Unternehmer, Fahrtkosten	24.02.20	281	<Storno> OLB Orient Occident//Wien/AT/1 2020-02-20T16:51:24 KFN 1 VJ 2012 Karten	M-R 7408		01700	-7,06		01406	19,00	
290	06673	Reisekosten Unternehmer, Fahrtkosten	27.02.20	249	Apcoa Parking	M-R 7408		01600	15,13		01406	19,00	
422	06673	Reisekosten Unternehmer, Fahrtkosten	27.02.20	319	OLB Ibis Wien City//Wien/AT/1 2020.02.25T08.39.58 Folgenr.000 Verfalld.202	M-R 7408		01740	54,62		01406	19,00	
262	06673	Reisekosten Unternehmer, Fahrtkosten	28.02.20	221	OLB FLUGHAFEN MUENCHEN GMBH GIR 69128452020-02-28T00:09:21 KFN 1 VJ 2012 K			01700	28,04		01401	7,00	
317	06673	Reisekosten Unternehmer, Fahrtkosten	28.02.20	221	<Storno> OLB FLUGHAFEN MUENCHEN GMBH GIR 69128452020-02-28T00:09:21 KFN 1 VJ 201			01700	-28,04		01401	7,00	
318	06673	Reisekosten Unternehmer, Fahrtkosten	28.02.20	269	OLB FLUGHAFEN MUENCHEN GMBH GIR 69128452020-02-28T00:09:21 KFN 1 VJ 2012 K	M-R 7408		01700	25,21		01406	19,00	
308	06673	Reisekosten Unternehmer, Fahrtkosten	29.02.20	264	Apcoa Parking	M-R 7408		01600	2,52		01406	19,00	
278	06673	Reisekosten Unternehmer, Fahrtkosten	02.03.20	237	OLB PARKGARAGE RIEGER CITY//Muenchen/DE2020-02-28T15:16:41 KFN 1 VJ 2012 K			01700	14,02		01401	7,00	
319	06673	Reisekosten Unternehmer, Fahrtkosten	02.03.20	237	<Storno> OLB PARKGARAGE RIEGER CITY//Muenchen/DE2020-02-28T15:16:41 KFN 1 VJ 201			01700	-14,02		01401	7,00	
320	06673	Reisekosten Unternehmer, Fahrtkosten	02.03.20	270	OLB PARKGARAGE RIEGER CITY//Muenchen/DE2020-02-28T15:16:41 KFN 1 VJ 2012 K	M-R 7408		01700	12,61		01406	19,00	
645	06673	Reisekosten Unternehmer, Fahrtkosten	04.03.20	487	Tageskarte Erwachsene RMV	RMV		01600	4,50		01406	19,00	
550	06673	Reisekosten Unternehmer, Fahrtkosten	05.03.20	438	OLB H4 HOTEL FRANKFURT MESSE GIR 6927592020-03-03T21:53:42 KFN 1 VJ 2012 K			01700	11,51		01406	19,00	
552	06673	Reisekosten Unternehmer, Fahrtkosten	05.03.20	439	OLB H4 HOTEL FRANKFURT MESSE GIR 6927592020-03-04T08:15:45 KFN 1 VJ 2012 K			01700	11,51		01406	19,00	
578	06673	Reisekosten Unternehmer, Fahrtkosten	16.03.20	452	OLB LA CONTRESCARPE//PARIS/FR 1 2020-03-12T21:53:20 KFN 1 VJ 2012 Kartenza	M-R 7408		01700	12,61		01406	19,00	
662	06673	Reisekosten Unternehmer, Fahrtkosten	16.03.20	452	<Storno> OLB LA CONTRESCARPE//PARIS/FR 1 2020-03-12T21:53:20 KFN 1 VJ 2012 Karte	M-R 7408		01700	-12,61		01406	19,00	
751	06673	Reisekosten Unternehmer, Fahrtkosten	04.05.20	566	OLB PP.2280.PP . TRAINLINE, Ihr Einkauf bei TRAINLINE	DB		01700	73,55		01401	7,00	
780	06673	Reisekosten Unternehmer, Fahrtkosten	04.05.20	566	<Storno> OLB PP.2280.PP . TRAINLINE, Ihr Einkauf bei TRAINLINE	DB		01700	-73,55		01401	7,00	
781	06673	Reisekosten Unternehmer, Fahrtkosten	04.05.20	588	OLB PP.2280.PP . TRAINLINE, Ihr Einkauf bei TRAINLINE	DB		01700	66,13		01406	19,00	
91	06674	Reisekosten Unternehmer Verpflegungsmehraufwand	08.01.20	84	OLB IC HOT. FRANKF. AIRPOR//FRANKFURT/D2020-01-06T10:03:02 KFN 1 VJ 2012 K			01700	19,33		01406	19,00	
92	06674	Reisekosten Unternehmer Verpflegungsmehraufwand	13.01.20	85	OLB H+ HOTEL BERLIN-MITTE GIR 69275884/2020-01-11T02:53:53 KFN 1 VJ 2012 K			01700	15,71		01406	19,00	
93	06674	Reisekosten Unternehmer Verpflegungsmehraufwand	17.01.20	86	OLB H2 HOTEL MUENCHEN MESSE GIR 69275692020-01-16T19:01:37 KFN 1 VJ 2012 K			01700	17,38		01401	7,00	
136	06674	Reisekosten Unternehmer Verpflegungsmehraufwand	17.01.20	86	<Storno> OLB H2 HOTEL MUENCHEN MESSE GIR 69275692020-01-16T19:01:37 KFN 1 VJ 201			01700	-17,38		01401	7,00	
137	06674	Reisekosten Unternehmer Verpflegungsmehraufwand	17.01.20	86	OLB H2 HOTEL MUENCHEN MESSE GIR 69275692020-01-16T19:01:37 KFN 1 VJ 2012 K			01700	17,38		01401	7,00	
138	06674	Reisekosten Unternehmer Verpflegungsmehraufwand	17.01.20	86	<Storno> OLB H2 HOTEL MUENCHEN MESSE GIR 69275692020-01-16T19:01:37 KFN 1 VJ 201			01700	-17,38		01401	7,00	
139	06674	Reisekosten Unternehmer Verpflegungsmehraufwand	17.01.20	121	OLB H2 HOTEL MUENCHEN MESSE GIR 69275692020-01-16T19:01:37 KFN 1 VJ 2012 K			01700	17,38		01401	7,00	
140	06674	Reisekosten Unternehmer Verpflegungsmehraufwand	17.01.20	121	<Storno> OLB H2 HOTEL MUENCHEN MESSE GIR 69275692020-01-16T19:01:37 KFN 1 VJ 201			01700	-17,38		01401	7,00	
141	06674	Reisekosten Unternehmer Verpflegungsmehraufwand	17.01.20	122	OLB H2 HOTEL MUENCHEN MESSE GIR 69275692020-01-16T19:01:37 KFN 1 VJ 2012 K			01700	15,63		01406	19,00	
153	06674	Reisekosten Unternehmer Verpflegungsmehraufwand	31.01.20	125	Verpflegungsmehraufwand Januar			02180	415,20			0,00	
432	06674	Reisekosten Unternehmer Verpflegungsmehraufwand	17.02.20	323	OLB NR8676167015 AMSTERDAM NLKAUFUMSATZ13.02134406ARN742084700440000060823			01740	10,50		01406	19,00	
430	06674	Reisekosten Unternehmer Verpflegungsmehraufwand	18.02.20	322	OLB NR8676167015 AMSTERDAM NLKAUFUMSATZ15.02110553ARN742084700460000045160			01740	12,50			0,00	
433	06674	Reisekosten Unternehmer Verpflegungsmehraufwand	18.02.20	322	<Storno> OLB NR8676167015 AMSTERDAM NLKAUFUMSATZ15.02110553ARN742084700460000045			01740	-12,50			0,00	
434	06674	Reisekosten Unternehmer Verpflegungsmehraufwand	18.02.20	324	OLB NR8676167015 AMSTERDAM NLKAUFUMSATZ15.02110553ARN742084700460000045160			01740	10,50		01406	19,00	
416	06674	Reisekosten Unternehmer Verpflegungsmehraufwand	21.02.20	316	OLB Ibis Wien City//Wien/AT/1 2020-02-19T10:39:42 KFN 1 VJ 2012 Kartenzahl			01700	10,92		01406	19,00	
418	06674	Reisekosten Unternehmer Verpflegungsmehraufwand	21.02.20	317	OLB Ibis Wien City//Wien/AT/1 2020-02-18T23:46:24 KFN 1 VJ 2012 Kartenzahl			01700	10,92		01406	19,00	
91	06680	Reisekosten UN Übernachtungsaufwand und Reisenebenkosten	08.01.20	84	OLB IC HOT. FRANKF. AIRPOR//FRANKFURT/D2020-01-06T10:03:02 KFN 1 VJ 2012 K			01700	166,36		01401	7,00	
92	06680	Reisekosten UN Übernachtungsaufwand und Reisenebenkosten	13.01.20	85	OLB H+ HOTEL BERLIN-MITTE GIR 69275884/2020-01-11T02:53:53 KFN 1 VJ 2012 K			01700	57,29		01401	7,00	
93	06680	Reisekosten UN Übernachtungsaufwand und Reisenebenkosten	17.01.20	86	OLB H2 HOTEL MUENCHEN MESSE GIR 69275692020-01-16T19:01:37 KFN 1 VJ 2012 K			01700	155,00		01401	7,00	
136	06680	Reisekosten UN Übernachtungsaufwand und Reisenebenkosten	17.01.20	86	<Storno> OLB H2 HOTEL MUENCHEN MESSE GIR 69275692020-01-16T19:01:37 KFN 1 VJ 201			01700	-155,00		01401	7,00	
137	06680	Reisekosten UN Übernachtungsaufwand und Reisenebenkosten	17.01.20	86	OLB H2 HOTEL MUENCHEN MESSE GIR 69275692020-01-16T19:01:37 KFN 1 VJ 2012 K			01700	139,37		01406	19,00	
138	06680	Reisekosten UN Übernachtungsaufwand und Reisenebenkosten	17.01.20	86	<Storno> OLB H2 HOTEL MUENCHEN MESSE GIR 69275692020-01-16T19:01:37 KFN 1 VJ 201			01700	-139,37		01406	19,00	
139	06680	Reisekosten UN Übernachtungsaufwand und Reisenebenkosten	17.01.20	121	OLB H2 HOTEL MUENCHEN MESSE GIR 69275692020-01-16T19:01:37 KFN 1 VJ 2012 K			01700	155,00		01401	7,00	
140	06680	Reisekosten UN Übernachtungsaufwand und Reisenebenkosten	17.01.20	121	<Storno> OLB H2 HOTEL MUENCHEN MESSE GIR 69275692020-01-16T19:01:37 KFN 1 VJ 201			01700	-155,00		01401	7,00	
141	06680	Reisekosten UN Übernachtungsaufwand und Reisenebenkosten	17.01.20	122	OLB H2 HOTEL MUENCHEN MESSE GIR 69275692020-01-16T19:01:37 KFN 1 VJ 2012 K			01700	155,00		01401	7,00	
258	06680	Reisekosten UN Übernachtungsaufwand und Reisenebenkosten	11.02.20	218	OLB H4 HOTEL FRANKFURT MESSE GIR 6927592020-02-11T01:11:34 KFN 1 VJ 2012 K			01700	114,39		01401	7,00	
423	06680	Reisekosten UN Übernachtungsaufwand und Reisenebenkosten	11.02.20	218	<Storno> OLB H4 HOTEL FRANKFURT MESSE GIR 6927592020-02-11T01:11:34 KFN 1 VJ 201			01700	-114,39		01401	7,00	
424	06680	Reisekosten UN Übernachtungsaufwand und Reisenebenkosten	11.02.20	320	OLB H4 HOTEL FRANKFURT MESSE GIR 6927592020-02-11T01:11:34 KFN 1 VJ 2012 K			01700	101,59		01401	7,00	
426	06680	Reisekosten UN Übernachtungsaufwand und Reisenebenkosten	11.02.20	320	<Storno> OLB H4 HOTEL FRANKFURT MESSE GIR 6927592020-02-11T01:11:34 KFN 1 VJ 201			01700	-101,59		01401	7,00	
